time, left_pos_ticks, left_velocity_ticks_per_100ms, leftCurrent, right_pos_ticks, right_velocity_ticks_per_100ms, rightCurrent, gyro_heading, gyro_offset, gyro_pid_angle, AnglePIDError, error, operatorInput, inverse, PIDOutput, ramp_Up_Counter, TransState, left_demand, left_distance, right_demand, right_distance, currState, indexBeltAmps, deliveryWheelDemand, indexTopBeltDemand, intakeWheelsDemand, armExtension, ball1Detected, ball2Detected, ball3Detected, ball5Detected, rampUpTime, AmpsL, AmpsR, targetX, targetY, targetV, flywheelDemand, flywheelRPMDemand, flywheelRPM, turretDemand, turretEncoder, turretAngle, RPMOnTarget, RPMClosedLoopError, rotationsClosedLoopError, operatorInput, operatorFlywheelInput, flywheelVelocity, flywheelClosedLoopError, turretAmps, onTarget, limelight_distance, state, wantStop, stateLock, currentState, t_start, timing
191.535142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, 0.0, 0.0, 0.0, 0.0, 1, 0.125, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 0.0, 0.0, -1.0388870239257812, -2.4677047729492188, 1.0, 17065.0, 5000.0, 0.0, 0.0, -2274.0, -26.671, false, 0.0, 0.0, -1, 0.0, 0.0, 0.0, 0.0, true, 0.0, 0, false, true, DummyDrive, 191.652285, 2.0000000006348273E-5, 1.9000000000346517E-4, 5.000000015797923E-6, 0.00125100000002476, 7.999999999697138E-5, 2.3999999996249244E-5, 0.008619000000010146, 0.003837000000004309, 9.399999999004649E-5, 8.100000002286833E-5, 3.399999999942338E-4, 2.1000000003823516E-5, 0.004457999999999629, 4.1199999998298154E-4, 3.999999999848569E-4, 1.2699999999199463E-4, 3.2000000004472895E-5, 
191.709538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, -0.15, 0.0, -0.15, 0.0, 1, 4.125, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 173.28, 115.82000000000001, -1.0388870239257812, -2.4309234619140625, 1.0, 17065.0, 5000.0, 709.9326106065046, 0.0, -2274.0, -26.671, false, 4290.067389393495, 0.0, -1, 0.0, 2423.0, 0.0, 0.0, true, 0.0, 0, false, true, DummyDrive, 191.719824, 4.9999999873762135E-6, 5.359999999825504E-4, 8.000000008223651E-6, 5.690000000129203E-4, 4.759999999919273E-4, 2.4999999993724487E-5, 4.8800000001847366E-4, 2.2999999998774E-5, 1.4000000021496817E-5, 2.600000001962144E-5, 1.2999999998442036E-4, 4.9999999873762135E-6, 9.000000000014552E-5, 2.0000000006348273E-5, 2.599999999119973E-5, 1.3999999993075107E-5, 3.499999999689862E-5, 
191.752771, -458.0, -451.0, 0.85, -597.0, -589.0, 0.9, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, -0.15, -2.186727962650678, -0.15, -2.850385575769552, 1, 3.75, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 173.28, 110.04, -1.0388870239257812, -2.4309234619140625, 1.0, 17123.557157375155, 5017.157092697086, 1057.7204805156755, 0.0, -2274.0, -26.671, false, 3942.2795194843247, 0.0, -1, 0.0, 3610.0, 0.0, 0.0, true, 145.03415058632302, 0, false, true, DummyDrive, 191.758299, 5.000000015797923E-6, 2.1300000000223918E-4, 3.999999989900971E-6, 2.2699999999531428E-4, 1.010000000007949E-4, 1.8000000011397788E-5, 2.669999999795891E-4, 1.7999999982976078E-5, 1.1999999998124622E-5, 7.000000010748408E-6, 2.2400000000288856E-4, 6.000000013273166E-6, 7.300000001464468E-5, 2.6999999988674972E-5, 2.9000000012047167E-5, 2.599999999119973E-5, 3.699999999184911E-5, 
191.781413, -1104.0, -1097.0, 2.5300000000000002, -1146.0, -1138.0, 1.28, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, -0.15, -5.27106478333264, -0.15, -5.47159442182899, 1, 3.625, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 146.64000000000001, 114.03, -1.0388870239257812, -2.4309234619140625, 1.0, 17123.557157375155, 5017.157092697086, 1405.80134778787, 0.0, -2274.0, -26.671, false, 3611.355744909216, 0.0, -1, 0.0, 4798.0, 0.0, 0.0, true, 145.03415058632302, 0, false, true, DummyDrive, 191.796886, 4.9999999873762135E-6, 8.190000000070086E-4, 4.9999999873762135E-6, 0.001946000000003778, 1.6800000000216642E-4, 2.4000000024670953E-5, 4.899999999850024E-4, 2.3999999996249244E-5, 1.2999999995599865E-5, 8.000000008223651E-6, 1.9900000000916407E-4, 5.999999984851456E-6, 8.66999999999507E-4, 0.001061000000021295, 5.689999999844986E-4, 1.7999999982976078E-5, 2.550000000098862E-4, 
191.833248, -2115.0, -1964.0, 2.07, -2278.0, -2153.0, 2.29, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, -0.15, -10.098099652851932, -0.15, -10.876345630825863, 1, 3.0, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 131.21, 101.63, -0.97064208984375, -2.4309234619140625, 1.0, 17123.557157375155, 5017.157092697086, 1751.245238792851, 0.0, -2279.0, -26.730, false, 3265.911853904235, 0.0, -1, 0.0, 5977.0, 0.0, 0.0, true, 145.03415058632302, 0, false, true, DummyDrive, 191.854736, 9.000000005698894E-6, 3.6599999998543353E-4, 8.000000008223651E-6, 6.810000000143646E-4, 1.60999999991418E-4, 2.2999999998774E-5, 6.119999999896208E-4, 2.2999999998774E-5, 1.1999999998124622E-5, 8.000000008223651E-6, 3.049999999973352E-4, 7.399999998369822E-5, 4.8100000000772525E-4, 7.239999999910651E-4, 3.5700000000815635E-4, 1.8000000011397788E-5, 1.310000000103173E-4, 
191.86671, -2937.0, -2088.0, 2.07, -2703.0, -2106.0, 2.29, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, -0.15, -14.022751149137648, -0.15, -12.905514591800838, 1, 3.0, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 109.21000000000001, 101.63, -1.0388870239257812, -2.5412750244140625, 1.0, 17172.900727281896, 5031.614628561939, 2122.1799003808965, 0.0, -2295.0, -26.918, false, 2894.9771923161898, 0.0, -1, 0.0, 7243.0, 0.0, 0.0, true, 148.17709316563887, 0, false, true, DummyDrive, 191.873999, 4.9999999873762135E-6, 3.209999999853608E-4, 5.000000015797923E-6, 4.3499999998175554E-4, 1.010000000007949E-4, 1.4500000000339242E-4, 2.8599999998846215E-4, 2.200000000129876E-5, 1.3999999993075107E-5, 9.000000005698894E-6, 1.0199999999827014E-4, 6.000000013273166E-6, 3.059999999948104E-4, 4.390000000000782E-4, 2.389999999934389E-4, 1.3500000000021828E-4, 1.010000000007949E-4, 
191.890062, -3425.0, -2226.0, 1.04, -3651.0, -2068.0, 1.77, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, -0.15, -16.35271456785715, -0.15, -17.431755003575603, 1, 3.125, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 109.21000000000001, 100.56, -0.6292572021484375, -2.7986907958984375, 1.0, 17172.900727281896, 5031.614628561939, 2321.418107237035, 0.0, -2295.0, -26.918, false, 2710.1965213249036, 0.0, -1, 0.0, 7923.0, 0.0, 0.0, true, 148.17709316563887, 1, false, true, DummyDrive TurretPIDControl, 191.901906, 5.000000015797923E-6, 2.020000000015898E-4, 5.000000015797923E-6, 2.2900000001868648E-4, 9.399999999004649E-5, 2.5000000022146196E-5, 5.319999999926495E-4, 2.7999999986150215E-5, 1.4000000021496817E-5, 1.0000000003174137E-5, 1.8299999999271677E-4, 5.000000015797923E-6, 3.400000000226555E-4, 4.619999999988522E-4, 2.479999999991378E-4, 1.6999999985500835E-5, 3.700000002027082E-5, 
191.910931, -3932.0, -2349.0, 1.04, -4160.0, -2251.0, 1.77, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, 0.15, -18.773393775420235, 0.15, -19.861983241543278, 1, 3.25, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 97.63, 96.38, -0.04863739013671875, -3.2764434814453125, 1.0, 17223.964009770232, 5046.576035678358, 2525.0512745385295, -2300.1468238830566, -2296.0, -26.929, false, 2506.5633540234094, 0.0, -1, 0.0, 8618.0, 0.0, 0.0, true, 151.42957297355602, 1, false, true, DummyDrive TurretPIDControl, 191.92127, 5.000000015797923E-6, 5.089999999938755E-4, 5.000000015797923E-6, 0.0021919999999795436, 9.800000000836917E-5, 2.0000000006348273E-5, 6.740000000036162E-4, 2.300000002719571E-5, 1.3000000024021574E-5, 9.000000005698894E-6, 1.9100000000094042E-4, 5.999999984851456E-6, 5.020000000115488E-4, 4.200000000196269E-4, 2.409999999883894E-4, 3.4099999999170905E-4, 3.499999999689862E-5, 
191.93009, -4467.0, -2458.0, 0.64, -4160.0, -2251.0, 0.66, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, 0.15, -21.327759408647555, 0.15, -19.861983241543278, 1, 3.25, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 97.63, 96.38, -0.1852874755859375, -2.9457321166992188, 1.0, 17172.900727281896, 5031.614628561939, 2525.0512745385295, -2311.797610168457, -2296.0, -26.929, false, 2521.524761139828, 0.0, -1, 0.0, 8618.0, 0.0, 0.0, true, 148.17709316563887, 1, false, true, DummyDrive TurretPIDControl, 191.940506, 4.9999999873762135E-6, 1.7299999998954263E-4, 5.000000015797923E-6, 2.179999999896154E-4, 8.600000001024455E-5, 2.200000000129876E-5, 2.6800000000548607E-4, 2.1000000003823516E-5, 1.2999999995599865E-5, 8.999999977277184E-6, 1.3699999999516876E-4, 4.9999999873762135E-6, 3.739999999936572E-4, 4.250000000070031E-4, 2.3100000001363696E-4, 2.6700000000801083E-4, 3.300000000194814E-5, 
191.947248, -4635.0, -2188.0, 0.64, -4688.0, -2410.0, 0.66, 0.000, 0.044, 0.0, 0.0, 0.000,0.000, -3.96728515625E-5 -3.96728515625E-5 -2.44140625E-5 , false, 0.0, 0.0, false, 0.15, -22.129877962632957, 0.15, -22.382927268354543, 1, 3.625, 0.0, 0.45, 0.0, kReverse, true, false, false, false, 0.0, 97.63, 96.38, -0.1852874755859375, -2.9457321166992188, 1.0, 17172.900727281896, 5031.614628561939, 2923.527688250806, -2311.797610168457, -2296.0, -26.929, false, 2108.086940311133, 0.0, -1, 0.0, 9978.0, 0.0, 0.0, true, 148.17709316563887, 1, false, true, DummyDrive TurretPIDControl, 191.959752, 5.000000015797923E-6, 4.450000000133514E-4, 5.000000015797923E-6, 2.6800000000548607E-4, 1.1899999998377098E-4, 2.3999999996249244E-5, 5.189999999970496E-4, 2.2999999998774E-5, 1.2999999995599865E-5, 7.999999979801942E-6, 1.2000000000966793E-4, 3.999999989900971E-6, 3.150000000005093E-4, 4.5399999999062857E-4, 2.5599999997893974E-4, 1.7999999982976078E-5, 4.200000000764703E-5, 
